dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name
2024-01-10,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,51.15,130,2,1.53846154,1.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#9 ( Graphic ) - Study In The US,5.26,1,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2023-11-19,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,82.74,178,2,1.12359551,0.0,facebook,related to study in us [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#2 ( Graphic ) - State University Of New York,0.02,1,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#6 ( Graphic ) - Master's Degree In 12 Months,209.21,1533,7,0.456621,0.0,facebook,focusing on university [ 23rd nov ]
2024-04-15,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,1161.18,7200,29,0.40277778,4.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,0.58,2,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-04-19,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,1048.09,5680,16,0.28169014,1.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-10,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#3 ( Graphic ) - Worried About GMAT Score?,0.0,1,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,1.71,3,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#10 ( Graphic ) - Get Into Top US Universitie,0.43,4,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-25,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,99.34,339,2,0.5899705,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,0.17,3,0,0.0,0.0,facebook,related to study in us
2024-01-10,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,499.14,2827,69,2.44074991,9.0,facebook,open targeting - advantage+ audience
2024-01-10,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,472.36,2160,16,0.74074074,2.0,facebook,focusing on university
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,26.88,109,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1304.54,4364,59,1.35197067,4.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-18,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,1869.79,11858,47,0.39635689,5.0,facebook,all india generic leads ad set_240224
2024-03-26,USP_Video_APTLTSKA_Lead-Gen_Keywords_050324,Steffi and Shreya,81.6,848,5,0.0059,0.0,google,keywords_targeting
2024-03-26,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,Kavita and Steffi,222.93,1011,15,0.0148,2.0,google,competitor_url_targeting
2024-04-16,USP_MS + Coop Campaign_240224,USP_Drexel_EWYL_new-Webinar,923.63,3051,13,0.42608981,0.0,facebook,ms + coop all india ad set - 240224
2024-04-16,USP_2_Lead-gen-2_Top4-states_050424,#8 ( Graphic ) - Study In The USA,37.97,130,5,3.84615385,1.0,facebook,usp-2_ap_ts_050424
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#7 ( Graphic ) - Get A Free Pass,0.17,5,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-10,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#9 ( Graphic ) - Study In The US,6.32,2,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-10,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#7 ( Graphic ) - Get A Free Pass,0.12,3,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-03-23,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,306.53,1223,5,0.40883074,0.0,facebook,ka&tn generic leads ad set_240224
2024-03-21,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,1260.96,123,11,8.94308943,6.0,facebook,all india generic leads ad set_240224
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#1 ( Graphic ) - Want To Build Your Career In The US?,0.0,1,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-03-23,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,1.12,10,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2024-04-15,USP_2_Lead-gen-1_220124,#7 ( Graphic ) - Get A Free Pass,0.0,1,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-15,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,2864.72,29172,128,0.43877691,9.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#8 ( Graphic ) - Study In The USA,0.13,8,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#6 ( Graphic ) - Master's Degree In 12 Months,758.82,6694,36,0.53779504,5.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#1 ( Graphic ) - Want To Build Your Career In The US?,1.44,4,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#7 ( Graphic ) - Get A Free Pass,0.24,3,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#2 ( Graphic ) - State University Of New York,8.23,38,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.27,5,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-03-16,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,2.63,13,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-04-21,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,102.38,326,1,0.30674847,0.0,facebook,all india focusing on uni ad set_060324
2024-04-21,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,11.55,17,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#6 ( Graphic ) - Master's Degree In 12 Months,1488.46,4523,126,2.78576166,10.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#9 ( Graphic ) - Study In The USA,0.57,1,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#2 ( Graphic ) - State University Of New York,0.9,4,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-01-10,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.44,4,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-04-18,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,918.53,1608,21,1.30597015,7.0,facebook,ms + coop ka&tn ad set - 240224
2024-04-18,USP_MS + Coop Campaign_240224,USP_RIT_2_EWYL_INR,35.9,37,2,5.40540541,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-04-18,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,42.77,17,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The US,11.03,20,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,6.9,8,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,448.73,2160,17,0.78703704,1.0,facebook,entrance exam [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,3.27,20,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The USA,0.87,3,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-03-23,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,4500.21,26629,86,0.32295618,6.0,facebook,ka&tn generic leads ad set_240224
2024-03-23,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,139.64,406,2,0.49261084,0.0,facebook,ka&tn generic leads ad set_240224
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The US,59.98,96,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,29.57,62,1,1.61290323,0.0,facebook,entrance exam [ 31st oct ]
2023-12-25,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study in The USA,26.06,36,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,0.83,1,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,99.78,223,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#10 ( Graphic ) - Get Into Top US Universitie,13.43,35,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,456.65,1874,14,0.7470651,2.0,facebook,entrance exam [ 31st oct ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#8 ( Graphic ) - Study In The USA,114.07,195,2,1.02564103,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-19,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,6.33,31,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,103.57,149,1,0.67114094,0.0,facebook,focusing on university [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,13.85,23,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-04-21,USP Study Abroad_Generic_240224,USP_S6_SeattleU,1.55,1,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,21.05,54,1,1.85185185,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,20.97,43,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2024-04-18,USP_2_Lead-gen-1_220124,#16 ( Graphic ) - Dual coursework_Hands,348.68,233,8,3.43347639,3.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,249.89,552,7,1.26811594,2.0,facebook,focusing on university [ 4th nov ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,8.23,1,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,27.76,54,1,1.85185185,0.0,facebook,related to study in us [ 31st oct ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,66.89,124,5,4.03225806,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#3 ( Graphic ) - Worried About GMAT Score?,0.0,1,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,2.31,4,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-16,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,15.44,42,0,0.0,0.0,facebook,usp-2_ap_ts_050424
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,12.61,18,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,139.97,297,3,1.01010101,1.0,facebook,focusing on university [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,8.99,19,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-03-28,USP_MS + Coop Campaign_240224,USP_Drexel_Repay_new,0.09,1,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-03-30,USP Study Abroad_Generic_240224,USP_S8_Rider,2.23,3,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,66.92,114,5,4.38596491,1.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#3 ( Graphic ) - Worried About GMAT Score?,2.37,6,1,16.66666667,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,219.05,578,7,1.21107266,1.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#1 ( Graphic ) - Want To Build Your Career In The US?,40.05,41,0,0.0,1.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#1 ( Graphic ) - Want To Build Your Career In The US?,122.98,18,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-04-19,USP_MS + Coop Campaign_240224,USP_RIT_2_EWYL_INR,24.19,29,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-04-19,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,691.56,1750,6,0.34285714,2.0,facebook,ms + coop ka&tn ad set - 240224
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,68.97,107,5,4.6728972,2.0,facebook,focusing on university [ 4th nov ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#8 ( Graphic ) - Study In The USA,40.98,147,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2024-01-09,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.03,1,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#9 ( Graphic ) - Study In The USA,6.35,8,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-04-18,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,768.47,3955,13,0.32869785,1.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-09,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#10 ( Graphic ) - Get Into Top US Universitie,0.48,6,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#10 ( Graphic ) - Get Into Top US Universitie,1.92,1,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-03-19,USP_MS + Coop Campaign_240224,USP_kavita&steffi_VideoAd6,1391.56,8633,28,0.32433685,2.0,facebook,ms + coop ka&tn ad set - 240224
2024-01-09,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,4.16,15,0,0.0,0.0,facebook,focusing on university
2024-01-09,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd4,0.54,4,0,0.0,0.0,facebook,related to study in us
2024-01-09,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,508.4,3781,43,1.13726527,7.0,facebook,entrance exam
2024-01-09,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd1,3.48,2,4,200.0,1.0,facebook,open targeting - advantage+ audience
2024-01-09,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,494.66,2206,10,0.45330916,2.0,facebook,focusing on university
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#10 ( Graphic ) - Get Into Top US Universitie,22.09,71,0,0.0,0.0,facebook,focusing on university [ 4th nov ]
2024-04-16,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,10.46,37,1,2.7027027,0.0,facebook,usp-2_ap_ts_050424
2024-03-18,USP_Marketing+MBA_New Leads Campaign_240224,USP_shreya_VideoAd7,92.13,340,6,1.76470588,2.0,facebook,marketing+mba ka&tn - 240224
2024-01-09,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,6.11,26,2,7.69230769,1.0,facebook,related to study in us [ 23rd nov ]
2024-01-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,1.26,1,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,64.65,214,4,1.86915888,1.0,facebook,entrance exam [ 31st oct ]
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,30.65,144,1,0.69444444,0.0,facebook,related to study in us [ 31st oct ]
